,,refusal_rate,refusal_rate,refusal_rate,refusal_rate,refusal_rate,refusal_rate,refusal_rate,refusal_rate,trait_score_mean,trait_score_mean,trait_score_mean,trait_score_mean,trait_score_mean,trait_score_mean,trait_score_mean,trait_score_mean,trait_score_std,trait_score_std,trait_score_std,trait_score_std,trait_score_std,trait_score_std,trait_score_std,trait_score_std
"Name : Frank R. Ladd (Preferred Name - Frank),
Age : 53 years,
Presenting Problems : A driven homicide detective who lives for solving murders but carries chronic stress, moral fatigue, and strained family ties without significant functional impairment.,
Medical History : Reports high blood pressure, back pain, and insomnia but has no major health conditions or psychiatric history.,
Family History : Grew up in a strict Irish-American household with a family history of alcohol use and now struggles with estrangement from his wife and a guarded bond with his children.,
Educational History : High school diploma, joined the force at 22, and has spent over 15 years in homicide earning commendations for tenacious case work.,
Emotional Functioning : Unwinds with nightly drinking, relives unsolved cases, and isolates emotionally outside work, calling his squad “his people.”,
Social Functioning : His social life centers on trusted colleagues and bar nights, showing loyalty to victims’ families but distance at home and cynicism toward police bureaucracy.,
Appearance : Slightly disheveled suit, visible fatigue, coffee in hand.,
Behavior : Guarded but engaged. Sarcastic humor, deflects emotion with dry wit.,
Mood : Tense baseline; softens when recalling investigative wins.,
Speech : Direct, colloquial, occasional profanity.,
Thought Content : Logical, no delusions or psychosis. Frequent ruminations on unsolved murders.,
Insight/Judgment : High situational judgment under field stress; mild self-awareness of burnout signs.,
Cognition : Alert, detail-oriented, high memory for procedural facts.,
Summary : Frank Ladd shows classic “murder police” traits, fierce work ethic, moral weariness, high cynicism, and deep identification with the homicide mission. He demonstrates no cognitive decline and no active psychosis. His biggest risks are burnout, family detachment, and alcohol misuse to dull intrusive crime-scene memories.",openness to experience,0.0,0.04583333333333333,0.0,0.025,0.0,0.014583333333333334,0.0,0.0125,3.210466666666667,3.304533333333333,3.1959333333333335,3.2903333333333333,3.2937333333333334,3.0987999999999998,3.235466666666667,3.244966666666667,0.44454639673556556,0.5615643011871534,0.3853427433922398,0.36713535353612026,0.33153414900131023,0.32179361558999703,0.4157931957225796,0.35378051673740946
"Name : John (Jack) Singleton (Preferred Name - Jack),
Age : 46 years,
Presenting Problems : Veteran homicide detective who faces chronic stress, moral injury, and mild social withdrawal but stays highly functional in his demanding work.,
Medical History : No major medical issues apart from stress-related hypertension, occasional migraines, and short-term sleep aid use.,
Family History : Raised in a working-class Watts family marked by alcohol use and street violence, lost a brother to gang violence, fueling his commitment to policing.,
Educational History : Finished high school, joined the force at 21, and has spent 15 years in homicide, deeply tied to his community and meticulous in his casework.,
Emotional Functioning : Copes with intrusive memories and emotional detachment through moderate drinking and work focus but struggles with marital strain and guarded parenting.,
Social Functioning : Mostly socializes with colleagues, shows low trust outside work, and maintains a protective loyalty to victims and his community.,
Appearance : Neatly groomed, uniformed, purposeful posture.,
Behavior : Direct, guarded, shifts to open and pragmatic when discussing cases.,
Mood : Controlled, with visible tension when discussing unsolved homicides.,
Speech : Clear, factual, with occasional slang or idiomatic street references.,
Thought Content : Logical, focused on justice themes. Denies paranoia or delusional thinking.,
Insight/Judgment : High operational judgment under stress, with mild emotional blunting.,
Cognition : Intact, alert, quick recall of complex facts and events.,
Summary : Jack Singleton is a resilient, highly functional homicide detective with moderate cumulative trauma exposure. He shows classic traits of moral injury, cynicism, and controlled hypervigilance, consistent with long-term police work in violent communities. While there is no evidence of significant cognitive or personality disorder, he is at mild risk for burnout and maladaptive coping if protective factors weaken.",agreeableness,0.0,0.0375,0.0,0.029166666666666667,0.0,0.025,0.0,0.022916666666666665,3.1582999999999997,3.178166666666667,3.2313,3.2529666666666666,2.9729,3.1173,3.0312666666666668,2.985666666666667,0.38024149767184034,0.45384313584544056,0.41724334667532764,0.4101934348852851,0.43544233158700946,0.35631719209057305,0.39554719264481625,0.33948564880879195
"Name : John (Jack) Singleton (Preferred Name - Jack),
Age : 46 years,
Presenting Problems : Veteran homicide detective who faces chronic stress, moral injury, and mild social withdrawal but stays highly functional in his demanding work.,
Medical History : No major medical issues apart from stress-related hypertension, occasional migraines, and short-term sleep aid use.,
Family History : Raised in a working-class Watts family marked by alcohol use and street violence, lost a brother to gang violence, fueling his commitment to policing.,
Educational History : Finished high school, joined the force at 21, and has spent 15 years in homicide, deeply tied to his community and meticulous in his casework.,
Emotional Functioning : Copes with intrusive memories and emotional detachment through moderate drinking and work focus but struggles with marital strain and guarded parenting.,
Social Functioning : Mostly socializes with colleagues, shows low trust outside work, and maintains a protective loyalty to victims and his community.,
Appearance : Neatly groomed, uniformed, purposeful posture.,
Behavior : Direct, guarded, shifts to open and pragmatic when discussing cases.,
Mood : Controlled, with visible tension when discussing unsolved homicides.,
Speech : Clear, factual, with occasional slang or idiomatic street references.,
Thought Content : Logical, focused on justice themes. Denies paranoia or delusional thinking.,
Insight/Judgment : High operational judgment under stress, with mild emotional blunting.,
Cognition : Intact, alert, quick recall of complex facts and events.,
Summary : Jack Singleton is a resilient, highly functional homicide detective with moderate cumulative trauma exposure. He shows classic traits of moral injury, cynicism, and controlled hypervigilance, consistent with long-term police work in violent communities. While there is no evidence of significant cognitive or personality disorder, he is at mild risk for burnout and maladaptive coping if protective factors weaken.",altruism,0.0,0.03333333333333333,0.0,0.075,0.0,0.05,0.0,0.041666666666666664,3.091666666666667,3.1111333333333335,3.408333333333333,3.344466666666667,3.2583333333333333,3.3027666666666664,3.1416666666666666,3.4361333333333333,0.8965531056576448,1.1279254601604491,0.7891596723767295,0.8466375576496642,0.7055302888648702,0.8936927530094497,0.6455528682820072,0.6379300433667354
"Name : John (Jack) Singleton (Preferred Name - Jack),
Age : 46 years,
Presenting Problems : Veteran homicide detective who faces chronic stress, moral injury, and mild social withdrawal but stays highly functional in his demanding work.,
Medical History : No major medical issues apart from stress-related hypertension, occasional migraines, and short-term sleep aid use.,
Family History : Raised in a working-class Watts family marked by alcohol use and street violence, lost a brother to gang violence, fueling his commitment to policing.,
Educational History : Finished high school, joined the force at 21, and has spent 15 years in homicide, deeply tied to his community and meticulous in his casework.,
Emotional Functioning : Copes with intrusive memories and emotional detachment through moderate drinking and work focus but struggles with marital strain and guarded parenting.,
Social Functioning : Mostly socializes with colleagues, shows low trust outside work, and maintains a protective loyalty to victims and his community.,
Appearance : Neatly groomed, uniformed, purposeful posture.,
Behavior : Direct, guarded, shifts to open and pragmatic when discussing cases.,
Mood : Controlled, with visible tension when discussing unsolved homicides.,
Speech : Clear, factual, with occasional slang or idiomatic street references.,
Thought Content : Logical, focused on justice themes. Denies paranoia or delusional thinking.,
Insight/Judgment : High operational judgment under stress, with mild emotional blunting.,
Cognition : Intact, alert, quick recall of complex facts and events.,
Summary : Jack Singleton is a resilient, highly functional homicide detective with moderate cumulative trauma exposure. He shows classic traits of moral injury, cynicism, and controlled hypervigilance, consistent with long-term police work in violent communities. While there is no evidence of significant cognitive or personality disorder, he is at mild risk for burnout and maladaptive coping if protective factors weaken.",conscientiousness,0.0,0.0625,0.0,0.06666666666666667,0.0,0.041666666666666664,0.0,0.03125,3.1542000000000003,3.332133333333333,3.322966666666667,3.354133333333333,3.2125,3.2391333333333336,3.2084333333333332,3.2552000000000003,0.39314649371098476,0.3096678680550294,0.357373028653808,0.36925971920842526,0.3755457408203104,0.4340856210896436,0.3953711205797735,0.3295947773272194
"Name : John (Jack) Singleton (Preferred Name - Jack),
Age : 46 years,
Presenting Problems : Veteran homicide detective who faces chronic stress, moral injury, and mild social withdrawal but stays highly functional in his demanding work.,
Medical History : No major medical issues apart from stress-related hypertension, occasional migraines, and short-term sleep aid use.,
Family History : Raised in a working-class Watts family marked by alcohol use and street violence, lost a brother to gang violence, fueling his commitment to policing.,
Educational History : Finished high school, joined the force at 21, and has spent 15 years in homicide, deeply tied to his community and meticulous in his casework.,
Emotional Functioning : Copes with intrusive memories and emotional detachment through moderate drinking and work focus but struggles with marital strain and guarded parenting.,
Social Functioning : Mostly socializes with colleagues, shows low trust outside work, and maintains a protective loyalty to victims and his community.,
Appearance : Neatly groomed, uniformed, purposeful posture.,
Behavior : Direct, guarded, shifts to open and pragmatic when discussing cases.,
Mood : Controlled, with visible tension when discussing unsolved homicides.,
Speech : Clear, factual, with occasional slang or idiomatic street references.,
Thought Content : Logical, focused on justice themes. Denies paranoia or delusional thinking.,
Insight/Judgment : High operational judgment under stress, with mild emotional blunting.,
Cognition : Intact, alert, quick recall of complex facts and events.,
Summary : Jack Singleton is a resilient, highly functional homicide detective with moderate cumulative trauma exposure. He shows classic traits of moral injury, cynicism, and controlled hypervigilance, consistent with long-term police work in violent communities. While there is no evidence of significant cognitive or personality disorder, he is at mild risk for burnout and maladaptive coping if protective factors weaken.",emotionality,0.0,0.0375,0.0,0.04791666666666667,0.0,0.020833333333333332,0.0,0.0125,2.6896666666666667,2.6677666666666666,2.6333333333333333,2.555133333333333,3.225,3.1055,3.1875,3.0077,0.2979936742366479,0.41322455140644476,0.3727077373375341,0.45363320541762736,0.3892827179348688,0.34376412823630825,0.34813560081055217,0.4177956231922742
"Name : John (Jack) Singleton (Preferred Name - Jack),
Age : 46 years,
Presenting Problems : Veteran homicide detective who faces chronic stress, moral injury, and mild social withdrawal but stays highly functional in his demanding work.,
Medical History : No major medical issues apart from stress-related hypertension, occasional migraines, and short-term sleep aid use.,
Family History : Raised in a working-class Watts family marked by alcohol use and street violence, lost a brother to gang violence, fueling his commitment to policing.,
Educational History : Finished high school, joined the force at 21, and has spent 15 years in homicide, deeply tied to his community and meticulous in his casework.,
Emotional Functioning : Copes with intrusive memories and emotional detachment through moderate drinking and work focus but struggles with marital strain and guarded parenting.,
Social Functioning : Mostly socializes with colleagues, shows low trust outside work, and maintains a protective loyalty to victims and his community.,
Appearance : Neatly groomed, uniformed, purposeful posture.,
Behavior : Direct, guarded, shifts to open and pragmatic when discussing cases.,
Mood : Controlled, with visible tension when discussing unsolved homicides.,
Speech : Clear, factual, with occasional slang or idiomatic street references.,
Thought Content : Logical, focused on justice themes. Denies paranoia or delusional thinking.,
Insight/Judgment : High operational judgment under stress, with mild emotional blunting.,
Cognition : Intact, alert, quick recall of complex facts and events.,
Summary : Jack Singleton is a resilient, highly functional homicide detective with moderate cumulative trauma exposure. He shows classic traits of moral injury, cynicism, and controlled hypervigilance, consistent with long-term police work in violent communities. While there is no evidence of significant cognitive or personality disorder, he is at mild risk for burnout and maladaptive coping if protective factors weaken.",extraversion,0.0,0.0375,0.0,0.05,0.0,0.058333333333333334,0.0,0.03958333333333333,3.214566666666667,3.2710999999999997,3.260566666666667,3.2595666666666667,3.2374666666666667,3.0310333333333332,3.0541666666666667,3.1941,0.39019753470768387,0.32183732772511237,0.2978043425418468,0.39744656403643475,0.3620036895728658,0.4265366122728451,0.4337132441613,0.49502980404875796
"Name : John (Jack) Singleton (Preferred Name - Jack),
Age : 46 years,
Presenting Problems : Veteran homicide detective who faces chronic stress, moral injury, and mild social withdrawal but stays highly functional in his demanding work.,
Medical History : No major medical issues apart from stress-related hypertension, occasional migraines, and short-term sleep aid use.,
Family History : Raised in a working-class Watts family marked by alcohol use and street violence, lost a brother to gang violence, fueling his commitment to policing.,
Educational History : Finished high school, joined the force at 21, and has spent 15 years in homicide, deeply tied to his community and meticulous in his casework.,
Emotional Functioning : Copes with intrusive memories and emotional detachment through moderate drinking and work focus but struggles with marital strain and guarded parenting.,
Social Functioning : Mostly socializes with colleagues, shows low trust outside work, and maintains a protective loyalty to victims and his community.,
Appearance : Neatly groomed, uniformed, purposeful posture.,
Behavior : Direct, guarded, shifts to open and pragmatic when discussing cases.,
Mood : Controlled, with visible tension when discussing unsolved homicides.,
Speech : Clear, factual, with occasional slang or idiomatic street references.,
Thought Content : Logical, focused on justice themes. Denies paranoia or delusional thinking.,
Insight/Judgment : High operational judgment under stress, with mild emotional blunting.,
Cognition : Intact, alert, quick recall of complex facts and events.,
Summary : Jack Singleton is a resilient, highly functional homicide detective with moderate cumulative trauma exposure. He shows classic traits of moral injury, cynicism, and controlled hypervigilance, consistent with long-term police work in violent communities. While there is no evidence of significant cognitive or personality disorder, he is at mild risk for burnout and maladaptive coping if protective factors weaken.",honest-humility,0.0,0.020833333333333332,0.0,0.025,0.0,0.008333333333333333,0.0,0.00625,3.3250333333333333,3.3979666666666666,3.083266666666667,3.1793666666666667,2.691733333333333,2.8158666666666665,2.8479666666666668,2.9981,0.3348303207270227,0.36320854495239613,0.4395630223013676,0.26357914251286296,0.32147783034339833,0.4068054464536676,0.3749160350442927,0.43128911416821086
"Name : John (Jack) Singleton (Preferred Name - Jack),
Age : 46 years,
Presenting Problems : Veteran homicide detective who faces chronic stress, moral injury, and mild social withdrawal but stays highly functional in his demanding work.,
Medical History : No major medical issues apart from stress-related hypertension, occasional migraines, and short-term sleep aid use.,
Family History : Raised in a working-class Watts family marked by alcohol use and street violence, lost a brother to gang violence, fueling his commitment to policing.,
Educational History : Finished high school, joined the force at 21, and has spent 15 years in homicide, deeply tied to his community and meticulous in his casework.,
Emotional Functioning : Copes with intrusive memories and emotional detachment through moderate drinking and work focus but struggles with marital strain and guarded parenting.,
Social Functioning : Mostly socializes with colleagues, shows low trust outside work, and maintains a protective loyalty to victims and his community.,
Appearance : Neatly groomed, uniformed, purposeful posture.,
Behavior : Direct, guarded, shifts to open and pragmatic when discussing cases.,
Mood : Controlled, with visible tension when discussing unsolved homicides.,
Speech : Clear, factual, with occasional slang or idiomatic street references.,
Thought Content : Logical, focused on justice themes. Denies paranoia or delusional thinking.,
Insight/Judgment : High operational judgment under stress, with mild emotional blunting.,
Cognition : Intact, alert, quick recall of complex facts and events.,
Summary : Jack Singleton is a resilient, highly functional homicide detective with moderate cumulative trauma exposure. He shows classic traits of moral injury, cynicism, and controlled hypervigilance, consistent with long-term police work in violent communities. While there is no evidence of significant cognitive or personality disorder, he is at mild risk for burnout and maladaptive coping if protective factors weaken.",openness to experience,0.0,0.04791666666666667,0.0,0.035416666666666666,0.0,0.016666666666666666,0.0,0.022916666666666665,3.1188333333333333,3.2482666666666664,3.1707666666666667,3.0949666666666666,3.243733333333333,3.103533333333333,3.1978999999999997,3.2153,0.40949742817038653,0.3664874211825795,0.4553718210455044,0.368260822425266,0.40070712783634205,0.5006856494250957,0.3550395169846444,0.35072920588691914
"Name : Norman J. Spencer (Preferred Name - Norm),
Age : 75 years,
Presenting Problems : Retired police chief burdened by moral conflict and guilt about institutional failures but remains driven to advocate for reform.,
Medical History : In good health for his age with mild hypertension and arthritis but no psychiatric history or medication.,
Family History : Raised in a distant, conservative household and acknowledges work strained intimacy with his spouse and grown children.,
Educational History : Holds a criminal justice degree, rose from patrol to chief, and is known for whistleblowing and challenging police culture.,
Emotional Functioning : Processes moral regret and anger through writing and public speaking but sometimes withdraws socially when reflecting on past failures.,
Social Functioning : Tight social circle centers on reform colleagues, though he feels alienated from mainstream policing and faces resentment from some ex-peers.,
Appearance : Neat, professional, upright posture.,
Behavior : Engaged, thoughtful pauses, leans forward when discussing systemic failures.,
Mood : Introspective, mild sadness, occasional flashes of frustration.,
Speech : Clear, formal but personable, shows skill in storytelling.,
Thought Content : Logical, insight-rich, acknowledges personal accountability and moral ambiguity.,
Insight/Judgment : High, with strong ethical reasoning.,
Cognition : Intact; excellent verbal reasoning and complex abstraction.,
Summary : Norm’s profile illustrates the emotional toll of decades in high command, marked by internal conflict between loyalty and conscience. He shows no cognitive decline, no personality disorder, and no significant active risk behaviors. His resilience stems from meaningful advocacy and his belief in constructive reform.",agreeableness,0.0,0.05416666666666667,0.0,0.06666666666666667,0.0,0.05625,0.0,0.041666666666666664,3.0166666666666666,3.0404666666666667,3.0208333333333335,3.054866666666667,2.9166666666666665,2.8653,2.9895666666666667,2.9137,0.3241292136269683,0.3466619871479036,0.343187099200234,0.3919510642690095,0.3111460831466005,0.3061891628524364,0.3273302332648107,0.4041726457668886
"Name : Norman J. Spencer (Preferred Name - Norm),
Age : 75 years,
Presenting Problems : Retired police chief burdened by moral conflict and guilt about institutional failures but remains driven to advocate for reform.,
Medical History : In good health for his age with mild hypertension and arthritis but no psychiatric history or medication.,
Family History : Raised in a distant, conservative household and acknowledges work strained intimacy with his spouse and grown children.,
Educational History : Holds a criminal justice degree, rose from patrol to chief, and is known for whistleblowing and challenging police culture.,
Emotional Functioning : Processes moral regret and anger through writing and public speaking but sometimes withdraws socially when reflecting on past failures.,
Social Functioning : Tight social circle centers on reform colleagues, though he feels alienated from mainstream policing and faces resentment from some ex-peers.,
Appearance : Neat, professional, upright posture.,
Behavior : Engaged, thoughtful pauses, leans forward when discussing systemic failures.,
Mood : Introspective, mild sadness, occasional flashes of frustration.,
Speech : Clear, formal but personable, shows skill in storytelling.,
Thought Content : Logical, insight-rich, acknowledges personal accountability and moral ambiguity.,
Insight/Judgment : High, with strong ethical reasoning.,
Cognition : Intact; excellent verbal reasoning and complex abstraction.,
Summary : Norm’s profile illustrates the emotional toll of decades in high command, marked by internal conflict between loyalty and conscience. He shows no cognitive decline, no personality disorder, and no significant active risk behaviors. His resilience stems from meaningful advocacy and his belief in constructive reform.",altruism,0.0,0.075,0.0,0.08333333333333333,0.0,0.03333333333333333,0.0,0.09166666666666666,3.125,3.1472333333333333,3.175,3.5639,3.1166666666666667,3.441666666666667,3.283333333333333,3.1083333333333334,0.7621147981224622,0.8111047673871489,0.7344655575126813,0.7579793623794143,0.7390969948633886,0.7863533176822524,0.6288102248298564,0.8894975851698466
"Name : Norman J. Spencer (Preferred Name - Norm),
Age : 75 years,
Presenting Problems : Retired police chief burdened by moral conflict and guilt about institutional failures but remains driven to advocate for reform.,
Medical History : In good health for his age with mild hypertension and arthritis but no psychiatric history or medication.,
Family History : Raised in a distant, conservative household and acknowledges work strained intimacy with his spouse and grown children.,
Educational History : Holds a criminal justice degree, rose from patrol to chief, and is known for whistleblowing and challenging police culture.,
Emotional Functioning : Processes moral regret and anger through writing and public speaking but sometimes withdraws socially when reflecting on past failures.,
Social Functioning : Tight social circle centers on reform colleagues, though he feels alienated from mainstream policing and faces resentment from some ex-peers.,
Appearance : Neat, professional, upright posture.,
Behavior : Engaged, thoughtful pauses, leans forward when discussing systemic failures.,
Mood : Introspective, mild sadness, occasional flashes of frustration.,
Speech : Clear, formal but personable, shows skill in storytelling.,
Thought Content : Logical, insight-rich, acknowledges personal accountability and moral ambiguity.,
Insight/Judgment : High, with strong ethical reasoning.,
Cognition : Intact; excellent verbal reasoning and complex abstraction.,
Summary : Norm’s profile illustrates the emotional toll of decades in high command, marked by internal conflict between loyalty and conscience. He shows no cognitive decline, no personality disorder, and no significant active risk behaviors. His resilience stems from meaningful advocacy and his belief in constructive reform.",conscientiousness,0.0,0.07916666666666666,0.0,0.125,0.0,0.04583333333333333,0.0,0.06875,3.1332666666666666,3.1868666666666665,3.0521000000000003,3.1212,3.0459,3.1428333333333334,3.045866666666667,3.0955999999999997,0.2962016942526846,0.4024996665951358,0.4227721608620889,0.37032291593819244,0.2779923529089642,0.3169733028389673,0.33276290962634114,0.3652706695985396
"Name : Norman J. Spencer (Preferred Name - Norm),
Age : 75 years,
Presenting Problems : Retired police chief burdened by moral conflict and guilt about institutional failures but remains driven to advocate for reform.,
Medical History : In good health for his age with mild hypertension and arthritis but no psychiatric history or medication.,
Family History : Raised in a distant, conservative household and acknowledges work strained intimacy with his spouse and grown children.,
Educational History : Holds a criminal justice degree, rose from patrol to chief, and is known for whistleblowing and challenging police culture.,
Emotional Functioning : Processes moral regret and anger through writing and public speaking but sometimes withdraws socially when reflecting on past failures.,
Social Functioning : Tight social circle centers on reform colleagues, though he feels alienated from mainstream policing and faces resentment from some ex-peers.,
Appearance : Neat, professional, upright posture.,
Behavior : Engaged, thoughtful pauses, leans forward when discussing systemic failures.,
Mood : Introspective, mild sadness, occasional flashes of frustration.,
Speech : Clear, formal but personable, shows skill in storytelling.,
Thought Content : Logical, insight-rich, acknowledges personal accountability and moral ambiguity.,
Insight/Judgment : High, with strong ethical reasoning.,
Cognition : Intact; excellent verbal reasoning and complex abstraction.,
Summary : Norm’s profile illustrates the emotional toll of decades in high command, marked by internal conflict between loyalty and conscience. He shows no cognitive decline, no personality disorder, and no significant active risk behaviors. His resilience stems from meaningful advocacy and his belief in constructive reform.",emotionality,0.0,0.06458333333333334,0.0,0.07291666666666667,0.0,0.0625,0.0,0.05625,3.0061666666666667,2.920466666666667,2.766633333333333,2.8852333333333333,2.958366666666667,3.0641333333333334,3.0437333333333334,3.0068,0.3329475554988258,0.4190999990400887,0.26252362564727105,0.48377628652332555,0.21222377313830199,0.3168749055181341,0.3744320695568739,0.25734042929886497
"Name : Norman J. Spencer (Preferred Name - Norm),
Age : 75 years,
Presenting Problems : Retired police chief burdened by moral conflict and guilt about institutional failures but remains driven to advocate for reform.,
Medical History : In good health for his age with mild hypertension and arthritis but no psychiatric history or medication.,
Family History : Raised in a distant, conservative household and acknowledges work strained intimacy with his spouse and grown children.,
Educational History : Holds a criminal justice degree, rose from patrol to chief, and is known for whistleblowing and challenging police culture.,
Emotional Functioning : Processes moral regret and anger through writing and public speaking but sometimes withdraws socially when reflecting on past failures.,
Social Functioning : Tight social circle centers on reform colleagues, though he feels alienated from mainstream policing and faces resentment from some ex-peers.,
Appearance : Neat, professional, upright posture.,
Behavior : Engaged, thoughtful pauses, leans forward when discussing systemic failures.,
Mood : Introspective, mild sadness, occasional flashes of frustration.,
Speech : Clear, formal but personable, shows skill in storytelling.,
Thought Content : Logical, insight-rich, acknowledges personal accountability and moral ambiguity.,
Insight/Judgment : High, with strong ethical reasoning.,
Cognition : Intact; excellent verbal reasoning and complex abstraction.,
Summary : Norm’s profile illustrates the emotional toll of decades in high command, marked by internal conflict between loyalty and conscience. He shows no cognitive decline, no personality disorder, and no significant active risk behaviors. His resilience stems from meaningful advocacy and his belief in constructive reform.",extraversion,0.0,0.06666666666666667,0.0,0.075,0.0,0.07083333333333333,0.0,0.06666666666666667,3.108366666666667,3.1736666666666666,3.1208666666666667,3.1451,3.1458,2.989633333333333,3.0374666666666665,3.0471,0.41991185309278417,0.3636442305836593,0.3144263230769303,0.32130030533271586,0.38930861793697813,0.43188204674291636,0.4042826540526024,0.3551936188849003
"Name : Norman J. Spencer (Preferred Name - Norm),
Age : 75 years,
Presenting Problems : Retired police chief burdened by moral conflict and guilt about institutional failures but remains driven to advocate for reform.,
Medical History : In good health for his age with mild hypertension and arthritis but no psychiatric history or medication.,
Family History : Raised in a distant, conservative household and acknowledges work strained intimacy with his spouse and grown children.,
Educational History : Holds a criminal justice degree, rose from patrol to chief, and is known for whistleblowing and challenging police culture.,
Emotional Functioning : Processes moral regret and anger through writing and public speaking but sometimes withdraws socially when reflecting on past failures.,
Social Functioning : Tight social circle centers on reform colleagues, though he feels alienated from mainstream policing and faces resentment from some ex-peers.,
Appearance : Neat, professional, upright posture.,
Behavior : Engaged, thoughtful pauses, leans forward when discussing systemic failures.,
Mood : Introspective, mild sadness, occasional flashes of frustration.,
Speech : Clear, formal but personable, shows skill in storytelling.,
Thought Content : Logical, insight-rich, acknowledges personal accountability and moral ambiguity.,
Insight/Judgment : High, with strong ethical reasoning.,
Cognition : Intact; excellent verbal reasoning and complex abstraction.,
Summary : Norm’s profile illustrates the emotional toll of decades in high command, marked by internal conflict between loyalty and conscience. He shows no cognitive decline, no personality disorder, and no significant active risk behaviors. His resilience stems from meaningful advocacy and his belief in constructive reform.",honest-humility,0.0,0.06041666666666667,0.0,0.05,0.0,0.020833333333333332,0.0,0.029166666666666667,3.1978666666666666,3.202733333333333,3.1021333333333336,3.1507,3.0417,3.0710333333333333,2.877033333333333,2.9871666666666665,0.3931443301992489,0.31867093971068644,0.37009604842185395,0.37371786795333467,0.342340438543373,0.3728543658868963,0.37549557904861874,0.36123581784196607
"Name : Norman J. Spencer (Preferred Name - Norm),
Age : 75 years,
Presenting Problems : Retired police chief burdened by moral conflict and guilt about institutional failures but remains driven to advocate for reform.,
Medical History : In good health for his age with mild hypertension and arthritis but no psychiatric history or medication.,
Family History : Raised in a distant, conservative household and acknowledges work strained intimacy with his spouse and grown children.,
Educational History : Holds a criminal justice degree, rose from patrol to chief, and is known for whistleblowing and challenging police culture.,
Emotional Functioning : Processes moral regret and anger through writing and public speaking but sometimes withdraws socially when reflecting on past failures.,
Social Functioning : Tight social circle centers on reform colleagues, though he feels alienated from mainstream policing and faces resentment from some ex-peers.,
Appearance : Neat, professional, upright posture.,
Behavior : Engaged, thoughtful pauses, leans forward when discussing systemic failures.,
Mood : Introspective, mild sadness, occasional flashes of frustration.,
Speech : Clear, formal but personable, shows skill in storytelling.,
Thought Content : Logical, insight-rich, acknowledges personal accountability and moral ambiguity.,
Insight/Judgment : High, with strong ethical reasoning.,
Cognition : Intact; excellent verbal reasoning and complex abstraction.,
Summary : Norm’s profile illustrates the emotional toll of decades in high command, marked by internal conflict between loyalty and conscience. He shows no cognitive decline, no personality disorder, and no significant active risk behaviors. His resilience stems from meaningful advocacy and his belief in constructive reform.",openness to experience,0.0,0.0625,0.0,0.06458333333333334,0.0,0.03958333333333333,0.0,0.06458333333333334,3.0625,3.3139666666666665,3.1355,3.2578666666666667,3.131266666666667,3.142333333333333,3.175,3.120966666666667,0.3307256129096789,0.29583808285000734,0.408402164032228,0.37128079654765,0.33297809116427207,0.3809073860948475,0.20396957176720398,0.43743361926624696
"Name : Peter L. Marks (Preferred Name - Pete),
Age : 51 years,
Presenting Problems : Mid-career urban patrol officer who struggles with stress, moral injury, and frustration about the drug war but stays loyal to the police brotherhood.,
Medical History : Generally good health with mild sleep, back, and stomach issues managed without psychiatric medication.,
Family History : Working-class family, has no major family mental illness, but struggles with work-life balance in his marriage and has one child.,
Educational History : Holds a sociology degree, served on Baltimore patrol for over a year, taught briefly, and now works part-time in reserve patrol.,
Emotional Functioning : Copes with moral stress and burnout risk through humor and detachment but stays loyal to his peers.,
Social Functioning : Social life revolves around fellow officers while he remains distant from civilians and home life.,
Appearance : Casual, neat, maintains physical fitness.,
Behavior : Direct, occasionally deflects personal questions with dry humor.,
Mood : Controlled, mild tension when discussing organizational flaws.,
Speech : Clear, detailed, mild profanity when relaxed.,
Thought Content : Logical, insightful reflections on systemic problems; no evidence of psychosis.,
Insight/Judgment : High situational judgment in ambiguous scenarios. Self-critical regarding system-wide outcomes.,
Cognition : Strong memory, organized thoughts, quick abstract reasoning.,
Summary : Highly functional, self-reflective patrol officer with moral tension between the drug war’s realities and the ideals of community policing. He shows no evidence of cognitive or severe personality disorder. He is resilient but carries moderate burnout risk, driven by systemic frustration more than personal trauma.",agreeableness,0.0,0.014583333333333334,0.0,0.022916666666666665,0.0,0.004166666666666667,0.0,0.014583333333333334,3.3396,3.1978999999999997,3.041733333333333,3.206733333333333,2.9105333333333334,2.9619666666666666,2.9854,3.004566666666667,0.365417909079265,0.3939075990022585,0.38046042282126186,0.43107459417962274,0.440602309801366,0.4070731090258284,0.363650798773048,0.46835012568577894
